DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2020-0051-FRA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),FRA,France,Western Europe,Europe,"Aisne, Ardennes, Aube, Calvados, Côtes-d’Armor, Eure, Eure-et-Loir, Finistère, lLoire-Atlantique, Loiret, Manche, Marne, Haute-Marne, lMeurthe-et-Moselle, lMeuse, lMorbihan, lMoselle, Nord, Oise, Orne, lPas-de-Calais, lBas-Rhin, le Haut-Rhin, Paris, lSeine-Maritime, lSeine-et-Marne, Yvelines, Somme, Vosges, Yvonne, Essonne, Val-d’Oise; Corse;",,,No,No,No,,,Kph,,,,2020,2,8,2020,2,8,,31,,,31,,,,,,,84.93919813,"[{""adm1_code"":1256,""adm1_name"":""Corse""},{""adm2_code"":16238,""adm2_name"":""Bas-Rhin""},{""adm2_code"":16239,""adm2_name"":""Haut-Rhin""},{""adm2_code"":16249,""adm2_name"":""Calvados""},{""adm2_code"":16250,""adm2_name"":""Manche""},{""adm2_code"":16251,""adm2_name"":""Orne""},{""adm2_code"":16256,""adm2_name"":""Cotes-d'Armor""},{""adm2_code"":16257,""adm2_name"":""Finistere""},{""adm2_code"":16259,""adm2_name"":""Morbihan""},{""adm2_code"":16261,""adm2_name"":""Eure-et-Loir""},{""adm2_code"":16265,""adm2_name"":""Loiret""},{""adm2_code"":16266,""adm2_name"":""Ardennes""},{""adm2_code"":16267,""adm2_name"":""Aube""},{""adm2_code"":16268,""adm2_name"":""Haute-Marne""},{""adm2_code"":16269,""adm2_name"":""Marne""},{""adm2_code"":16276,""adm2_name"":""Eure""},{""adm2_code"":16277,""adm2_name"":""Seine-Maritime""},{""adm2_code"":16278,""adm2_name"":""Essonne""},{""adm2_code"":16280,""adm2_name"":""Paris""},{""adm2_code"":16281,""adm2_name"":""Seine-et-Marne""},{""adm2_code"":16283,""adm2_name"":""Val-d'Oise""},{""adm2_code"":16285,""adm2_name"":""Yvelines""},{""adm2_code"":16294,""adm2_name"":""Meurthe-et-Moselle""},{""adm2_code"":16295,""adm2_name"":""Meuse""},{""adm2_code"":16296,""adm2_name"":""Moselle""},{""adm2_code"":16297,""adm2_name"":""Vosges""},{""adm2_code"":16306,""adm2_name"":""Nord""},{""adm2_code"":16307,""adm2_name"":""Pas-de-Calais""},{""adm2_code"":16308,""adm2_name"":""Loire-Atlantique""},{""adm2_code"":16313,""adm2_name"":""Aisne""},{""adm2_code"":16314,""adm2_name"":""Oise""},{""adm2_code"":16315,""adm2_name"":""Somme""}]",2020-02-12,2023-09-25
2020-0051-GBR,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Needles (Isles of Wight); Honister Pass (Cumbria); Micheldever, Hampshire; Clydebank, West Dumbartonshire (Scotland); Woolton, Liverpool; Isle of Man; Ireland",,,No,No,No,,,Kph,,,,2020,2,8,2020,2,8,2,,,,,,,,,,,84.93919813,"[{""adm2_code"":40094,""adm2_name"":""Avon""},{""adm2_code"":40102,""adm2_name"":""Cumbria""},{""adm2_code"":40112,""adm2_name"":""Hampshire""},{""adm2_code"":40116,""adm2_name"":""Isle of Wight""},{""adm2_code"":40121,""adm2_name"":""Merseyside""},{""adm2_code"":40176,""adm2_name"":""Strathclyde""}]",2020-02-10,2023-09-25
2020-0051-IMN,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),IMN,Isle of Man,Northern Europe,Europe,,,,No,No,No,,,Kph,,,,2021,5,22,2021,5,22,,,,,,,,,,,,88.92949348,,2021-05-22,2023-09-25
2020-0051-IRL,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),IRL,Ireland,Northern Europe,Europe,"Geevagh (County Sligo), Riverstown (County Sligo), County Laois.",,,No,No,No,,,Kph,,,,2021,5,22,2021,5,22,,,,,,,,,,,,88.92949348,"[{""adm1_code"":1592,""adm1_name"":""Laois""},{""adm1_code"":1603,""adm1_name"":""Sligo""}]",2021-05-22,2023-09-25
2020-0051-ITA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),ITA,Italy,Southern Europe,Europe,Traona (Lombardy),,,No,No,No,,,Kph,,,,2020,2,8,2020,2,9,1,,,,,,,,,,,84.93919813,"[{""adm2_code"":18365,""adm2_name"":""Sondrio""}]",2020-02-12,2024-04-12
2020-0051-POL,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),POL,Poland,Eastern Europe,Europe,Bukowina Tatrza?ska,,,No,No,No,,,Kph,,,,2020,2,8,2020,2,9,3,6,,,6,,,,,,,84.93919813,"[{""adm2_code"":24417,""adm2_name"":""Zakopane""}]",2020-02-11,2023-09-25
2020-0051-SVN,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),SVN,Slovenia,Southern Europe,Europe,North-East,,,No,No,No,,,Kph,,,,2020,2,7,2020,2,9,1,,,,,,,,,,,84.93919813,"[{""adm1_code"":2682,""adm1_name"":""Podravska""},{""adm1_code"":2683,""adm1_name"":""Pomurska""},{""adm1_code"":2684,""adm1_name"":""Savinjska""}]",2020-02-11,2023-09-25
2020-0051-SWE,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),SWE,Sweden,Northern Europe,Europe,South,,,No,No,No,,,Kph,,,,2020,2,7,2020,2,9,1,,,,,,,,,,,84.93919813,"[{""adm1_code"":2798,""adm1_name"":""Skaane Laen""}]",2020-02-11,2023-09-25
2020-0052-IDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IDN,Indonesia,South-eastern Asia,Asia,Musi Rawas Regency (South Sumatra Province); Jakarta Province,Heavy rains,,No,No,No,,,Km2,,,"Ciliwung, Sunter, Buaran, Batang Maek, Batang Kasok, and Batang Samo rivers",2020,2,11,2020,2,11,,,10905,,10905,,,,,,,84.93919813,"[{""adm1_code"":1516,""adm1_name"":""Dki Jakarta""},{""adm2_code"":73807,""adm2_name"":""Musirawas""}]",2020-02-11,2023-09-25
2020-0053-AUS,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4873,,AUS,Australia,Australia and New Zealand,Oceania,New South Wales,Heavy rains,Storm,No,No,No,,,Km2,,,,2020,2,4,2020,2,11,1,,,,,,,,,1200000,1412775,84.93919813,"[{""adm1_code"":470,""adm1_name"":""New South Wales""}]",2020-02-11,2024-04-12
2020-0055-BDI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BDI,Burundi,Sub-Saharan Africa,Africa,"Bujumbura Rural, Bujumbura Mairie, Bubanza Provinces",,,No,No,No,,,Km2,,,Rusizi River,2020,1,28,2020,2,13,3,19,9743,,9762,,,,,,,84.93919813,"[{""adm1_code"":40542,""adm1_name"":""Bubanza""},{""adm1_code"":40543,""adm1_name"":""Bujumbura Mairie""},{""adm1_code"":40544,""adm1_name"":""Bujumbura Rural""}]",2020-02-12,2023-09-25
2020-0056-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,"Marilia, Botucatu, Laranjal Paulista,Taboao da Serra (Sao Paulo State)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2020,2,9,2020,2,11,5,,658,,658,,,,,50000,58866,84.93919813,"[{""adm2_code"":11279,""adm2_name"":""Laranjal Paulista""},{""adm2_code"":11307,""adm2_name"":""Marilia""},{""adm2_code"":11569,""adm2_name"":""Taboao Da Serra""}]",2020-02-12,2023-09-25
2020-0057-IND,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,IND,India,Southern Asia,Asia,Jammu & Kashmir state,,"Avalanche (Snow, Debris)",No,No,No,,,Kph,,,,2020,1,11,2020,1,14,11,,,,,,,,,,,84.93919813,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2020-02-12,2023-09-25
2020-0058-BOL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"La Paz, Santa Cruz, Potosi, Beni, Cochabamba,Tarija Departments",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,Sapahaqui River,2020,2,13,2020,2,13,8,11,2500,,2511,,,,,,,84.93919813,"[{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",2020-02-13,2023-09-25
2020-0059-IDN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IDN,Indonesia,South-eastern Asia,Asia,"Lima Puluh Kota Regency (West Sumatra Province), West Bandung Regency (West Java) ; Pasaman and Solok Regencies",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,2,13,2020,2,26,6,,115000,,115000,,,,,10000,11773,84.93919813,"[{""adm2_code"":18207,""adm2_name"":""Kota Solok""},{""adm2_code"":18208,""adm2_name"":""Limapuluhkoto""},{""adm2_code"":73745,""adm2_name"":""Kota Pasaman""},{""adm2_code"":18015,""adm2_name"":""Kota Bandung""},{""adm2_code"":73636,""adm2_name"":""Bandung""}]",2020-02-13,2023-09-25
2020-0060-ARG,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,ARG,Argentina,Latin America and the Caribbean,Americas,"Famaillá, La Reducción, La Madrid, Los Ralos, Yerba Buena municipalities (Tucumán province )",,Flood,No,No,No,,,Kph,,,,2020,1,15,2020,1,16,,,250,,250,,,,,,,84.93919813,"[{""adm2_code"":4878,""adm2_name"":""Cruz Alta""},{""adm2_code"":4879,""adm2_name"":""Famailla""},{""adm2_code"":4880,""adm2_name"":""Graneros""},{""adm2_code"":4883,""adm2_name"":""Lules""},{""adm2_code"":4890,""adm2_name"":""Yerba Buena""}]",2020-02-13,2023-09-25
2020-0062-MOZ,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4872,,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Grudja, Estaquinha, Bandua, Guara-Guara, Vila de Buzi, Muchanesse, Munimucua (Buzi distrcit, Sofala province); Sussundenga District (Manica)",Heavy rains,,No,No,No,,172916.51,Km2,-18.013,35.282,,2020,2,11,2020,2,17,2,,8700,,8700,,,,,,,84.93919813,"[{""adm2_code"":21879,""adm2_name"":""Sussundenga""},{""adm2_code"":21922,""adm2_name"":""Buzi""}]",2020-02-17,2023-09-25
2020-0063-AFG,No,nat-hyd-mmw-ava,Natural,Hydrological,Mass movement (wet),Avalanche (wet),,,AFG,Afghanistan,Southern Asia,Asia,Daykundi Province,,,No,No,No,,,,,,,2020,2,13,2020,2,14,22,10,,250,260,,,,,,,84.93919813,"[{""adm1_code"":99878,""adm1_name"":""Daykundi""}]",2020-02-17,2023-09-25
2020-0068-IDN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IDN,Indonesia,South-eastern Asia,Asia,"East Jakarta, North Jakarta, Karawang, West Jakarta,Tangerang City, Bekasi province",Heavy rains,,No,No,No,,,Km2,,,,2020,2,26,2020,2,28,10,,112000,,112000,,,,,,,84.93919813,"[{""adm2_code"":73722,""adm2_name"":""Kota Jakarta Barat""},{""adm2_code"":73725,""adm2_name"":""Kota Jakarta Timur""},{""adm2_code"":73726,""adm2_name"":""Kota Jakarta Utara""},{""adm2_code"":73752,""adm2_name"":""Kota Tangerang""},{""adm2_code"":18007,""adm2_name"":""Bekasi""},{""adm2_code"":18014,""adm2_name"":""Karawang""}]",2020-02-28,2023-09-25
2020-0069-GBR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"East Cowick (East Yorkshire), Ironbridge area of Shropshire County (West Midlands), Lower Dee Valley (northern Wales)",Heavy rains,,No,No,No,,,Km2,,,"Aire, Severn rivers",2020,2,28,2020,2,28,,,480,,480,,,,,,,84.93919813,"[{""adm2_code"":40115,""adm2_name"":""Humberside""},{""adm2_code"":40136,""adm2_name"":""West Midlands""},{""adm2_code"":40179,""adm2_name"":""Clwyd""}]",2020-02-28,2024-04-12
2020-0070-PER,No,nat-hyd-mmw-mud,Natural,Hydrological,Mass movement (wet),Mudslide,,,PER,Peru,Latin America and the Caribbean,Americas,"Santa Teresa District (La Convencion Province, Cusco Department); Pisac District (Calca Province, Cusco Department)",,Flood,No,No,No,,,,,,,2020,2,23,2020,2,23,15,13,,,13,,,,,,,84.93919813,"[{""adm2_code"":24074,""adm2_name"":""Calca""},{""adm2_code"":24080,""adm2_name"":""La Convención""}]",2020-02-28,2023-09-25
2020-0071-COL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,COL,Colombia,Latin America and the Caribbean,Americas,Piedecuesta Municipality (Santander Department); Chinchina (Caldas Department),,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,2,26,2020,2,27,14,7,150,,157,,,,,,,84.93919813,"[{""adm2_code"":13664,""adm2_name"":""Chinchina""},{""adm2_code"":14266,""adm2_name"":""Piedecuesta""}]",2020-02-28,2023-09-25
2020-0072-ECU,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,ECU,Ecuador,Latin America and the Caribbean,Americas,"Machala City (El Oro Province); Manabí,Morona Santiago Provinces",Heavy rains,,No,No,No,,,Km2,,,,2020,2,22,2020,2,24,,,290,,290,,,,,,,84.93919813,"[{""adm1_code"":1148,""adm1_name"":""Manabi""},{""adm1_code"":1149,""adm1_name"":""Morona Santiago""},{""adm2_code"":15376,""adm2_name"":""Machala""}]",2020-02-28,2024-08-27
2020-0073-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Azerbaïdjan-Occidental province,,,No,No,No,,5.8,Moment Magnitude,38.543,44.447,,2020,2,23,2020,2,23,,75,15000,,15075,,,,,,,84.93919813,"[{""adm1_code"":1561,""adm1_name"":""West Azarbayejan""}]",2020-02-28,2023-09-25
2020-0073-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,TUR,Türkiye,Western Asia,Asia,Van City (Baskale district),,,No,No,No,,5.8,Moment Magnitude,38.543,44.447,,2020,2,23,2020,2,23,9,50,,3000,3050,,,,,,,84.93919813,"[{""adm2_code"":28336,""adm2_name"":""Baskale""}]",2020-02-28,2024-04-12
2020-0075-HND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HND,Honduras,Latin America and the Caribbean,Americas,"La Masica (Atlantida Department); Gracias a Dios, Colón, Cortés, Yoro, Islas de la Bahía.",Hevay rains,Storm,No,No,No,,,Km2,,,"Lean, Esteban, Bambu, Coco, and Papaloteca rivers",2020,2,28,2020,3,2,3,,17700,,17700,,,,,,,84.93919813,"[{""adm1_code"":1422,""adm1_name"":""Colon""},{""adm1_code"":1425,""adm1_name"":""Cortes""},{""adm1_code"":1427,""adm1_name"":""Gracias A Dios""},{""adm1_code"":1429,""adm1_name"":""Islas De Bahia""},{""adm1_code"":1438,""adm1_name"":""Yoro""},{""adm2_code"":17213,""adm2_name"":""La Masica""}]",2020-03-02,2023-09-25
2020-0076-IRN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Nurabad, Memulan, Poldakhtar cities (Lorestan, Khuzestan provinces)",Heavy rains,,No,No,No,,,Km2,,,Kashkan river,2020,2,24,2020,3,12,,,24000,,24000,,,,,,,84.93919813,"[{""adm2_code"":40873,""adm2_name"":""Andimeshk""},{""adm2_code"":40931,""adm2_name"":""Delfan""},{""adm2_code"":41064,""adm2_name"":""Pol-e dokhtar""}]",2020-03-02,2024-04-12
2020-0077-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,Rio de Janeiro State,Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,2,29,2020,3,2,4,2,150,,152,,,,,,,84.93919813,"[{""adm1_code"":683,""adm1_name"":""Rio De Janeiro""}]",2020-03-02,2024-04-12
2020-0080-PRY,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Dengue,PRY,Paraguay,Latin America and the Caribbean,Americas,"Asuncion, Central",,,No,No,Yes,,,Vaccinated,,,,2020,2,15,2020,3,3,20,,106127,,106127,,,,,,,84.93919813,,2020-03-03,2023-09-25
2020-0082-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Nashville (Tennessee), Kentucky, Missouri, Mississippi, Georgia, Texas Oklahoma, Illinois, Indiana, Ohio, Arkansas, West Virginia, Pennsylvania",,,No,No,Yes,,,Kph,,,,2020,3,2,2020,3,5,25,300,12000,,12300,,,,,2500000,2943282,84.93919813,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3262,""adm1_name"":""West Virginia""}]",2020-03-03,2023-09-25
2020-0083-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,"Guaruja , Santos, Sao Vicente (Baixada Santista Regions, Sao Paulo state)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,3,2,2020,3,3,60,,,5000,5000,,,,,75000,88298,84.93919813,"[{""adm2_code"":11192,""adm2_name"":""Guaruja""},{""adm2_code"":11523,""adm2_name"":""Santos""},{""adm2_code"":11550,""adm2_name"":""Sao Vicente""}]",2020-03-03,2023-09-25
2020-0085-NAM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NAM,Namibia,Sub-Saharan Africa,Africa,"Oshana, Oshikoto, Omusati, Ohangwena",Heavy rains,,No,No,No,,,Km2,,,,2020,3,6,2020,3,6,,,1000,,1000,,,,,,,84.93919813,"[{""adm1_code"":2144,""adm1_name"":""Ohangwena""},{""adm1_code"":2146,""adm1_name"":""Omusati""},{""adm1_code"":2147,""adm1_name"":""Oshana""},{""adm1_code"":2148,""adm1_name"":""Oshikoto""}]",2020-03-06,2024-04-12
2020-0086-IDN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IDN,Indonesia,South-eastern Asia,Asia,"North Bolaang Mongondow Regency, Poso city, Sangkub, Bintauna, West Bolangitang, East Bolangitang Districts (Central, North Sulawesi provinces) ",Heavy rains,,No,No,No,,,Km2,,,,2020,3,4,2020,3,6,2,,40000,,40000,,,,,7200,8477,84.93919813,"[{""adm2_code"":73830,""adm2_name"":""Poso""},{""adm2_code"":18197,""adm2_name"":""Bolaangmongondow""}]",2020-03-06,2023-09-25
2020-0088-VNM,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,DFO:4888,,VNM,Viet Nam,South-eastern Asia,Asia,"Yen Bai, Ha Giang, Tuyen Quang, Lai Chau, Lao Cai, Cao Bang, Son La. provinces",,Flood|Lightening,No,No,No,,,Kph,20.691,105.183,,2020,3,2,2020,3,10,5,17,4635,,4652,,,,,1500,1766,84.93919813,"[{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3345,""adm1_name"":""Ha Giang""},{""adm1_code"":3378,""adm1_name"":""Son La""},{""adm1_code"":3387,""adm1_name"":""Tuyen Quang""},{""adm1_code"":3390,""adm1_name"":""Yen Bai""},{""adm1_code"":73938,""adm1_name"":""Lai Chau""},{""adm1_code"":73939,""adm1_name"":""Lao Cai""}]",2020-03-09,2024-04-12
2020-0089-USA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,USA,United States of America,Northern America,Americas,"Mississippi, Tennessee",Heavy rains,,No,No,Yes,,,Km2,,,Pearl River,2020,2,10,2020,2,17,,,3000,,3000,,,,,175000,206030,84.93919813,"[{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3256,""adm1_name"":""Tennessee""}]",2020-03-09,2024-04-12
2020-0091-BOL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"La Paz, Santa Cruz, Potosi, Beni, Cochabamba, Tarija",Seasonal rain,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2020,2,8,2020,2,29,18,,35100,,35100,,,,,10000,11773,84.93919813,"[{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",2020-03-09,2023-09-25
2020-0092-ARG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,ARG,Argentina,Latin America and the Caribbean,Americas,"Chaco, Salta, Tucumán,La Rioja Provinces",Torrential seasonal rains,,No,No,No,,,Km2,,,San Antonio River,2020,2,11,2020,2,19,3,,3000,,3000,,,,,10000,11773,84.93919813,"[{""adm1_code"":432,""adm1_name"":""Chaco""},{""adm1_code"":440,""adm1_name"":""La Rioja""},{""adm1_code"":445,""adm1_name"":""Salta""},{""adm1_code"":452,""adm1_name"":""Tucuman""}]",2020-03-09,2024-04-12
2020-0094-PER,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PER,Peru,Latin America and the Caribbean,Americas,"Arequipa, Tacna, Cusco",Seasonal rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,2,17,2020,2,25,15,23,6438,,6461,,,,,10000,11773,84.93919813,"[{""adm1_code"":2331,""adm1_name"":""Arequipa""},{""adm1_code"":2335,""adm1_name"":""Cusco""},{""adm1_code"":2350,""adm1_name"":""Tacna""}]",2020-03-09,2024-04-12
2020-0095-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,Khyber Pakhtunkhwa Province,,"Cold wave|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2020,3,4,2020,3,26,66,141,4000,695,4836,,,,,,,84.93919813,"[{""adm1_code"":2273,""adm1_name"":""Federally Administered Tribal Areas""},{""adm1_code"":2275,""adm1_name"":""North-West Frontier""}]",2020-03-09,2023-09-25
2020-0098-RWA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4885|GLIDE:FL-2020-000037,,RWA,Rwanda,Sub-Saharan Africa,Africa,"Gisagara District; Gasabo (Kigali), Ngoma, Nyagatare",Torrential rains,Lightening,No,No,No,,15283.09,Km2,-1.994,29.863,,2020,3,2,2020,3,10,3,22,5220,,5242,,,,,,,84.93919813,"[{""adm2_code"":21989,""adm2_name"":""Ngoma""},{""adm2_code"":21992,""adm2_name"":""Nyagatare""},{""adm2_code"":21977,""adm2_name"":""Gasabo""},{""adm2_code"":21980,""adm2_name"":""Gisagara""}]",2020-03-10,2023-09-25
2020-0102-EGY,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4881|GLIDE:FL-2020-000038,,EGY,Egypt,Northern Africa,Africa,"Cairo, Giza, Monufia, Sharkeia, South Sinai, Red Sea, Beni Suef, Faiyum, Ismailia",Heavy rains,Transport accident,No,No,Yes,,22124.19,Km2,29.021,30.754,,2020,3,11,2020,3,15,40,400,20000,,20400,,,,,76000,89476,84.93919813,"[{""adm1_code"":61514,""adm1_name"":""Beni Suef""},{""adm1_code"":61515,""adm1_name"":""Cairo""},{""adm1_code"":61518,""adm1_name"":""Fayoum""},{""adm1_code"":61520,""adm1_name"":""Giza""},{""adm1_code"":61521,""adm1_name"":""Ismailia""},{""adm1_code"":61527,""adm1_name"":""Menoufia""},{""adm1_code"":61532,""adm1_name"":""Red Sea""},{""adm1_code"":61533,""adm1_name"":""Shrkia""},{""adm1_code"":61534,""adm1_name"":""South Sinai""}]",2020-03-17,2023-09-25
2020-0103-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4877,Cyclone 'Herold',MDG,Madagascar,Sub-Saharan Africa,Africa,"Sava region, Maroantsetra (Analanjirofo), Antalaha (Sava)",,Flood,No,No,No,,148,Kph,-14.488,48.767,,2020,3,13,2020,3,17,4,,3200,,3200,,,,,,,84.93919813,"[{""adm1_code"":41768,""adm1_name"":""Sava""},{""adm2_code"":154527,""adm2_name"":""Maroantsetra""}]",2020-03-17,2024-04-12
2020-0104-AGO,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AGO,Angola,Sub-Saharan Africa,Africa,"Cuanza Sul, Malanje, Lunda Sul, and Cunene Provinces",Heavy rains,,No,No,No,,,Km2,,,,2020,3,16,2020,3,17,3,,10000,,10000,,,,,,,84.93919813,"[{""adm1_code"":403,""adm1_name"":""Cuanza Sul""},{""adm1_code"":404,""adm1_name"":""Cunene""},{""adm1_code"":410,""adm1_name"":""Lunda Sul""},{""adm1_code"":411,""adm1_name"":""Malanje""}]",2020-03-17,2024-04-12
